"tweetid";"user";"date";"lang";"content"
"163175183811743744";"pedroj_ramirez";"2012-01-28 09:22:50";"es";"Estoy con mi Carta. A los más jóvenes os sorprenderá. Trata de amores y barcos. (Hoy y mañana aun podéis haceros de Orbyt por muy poco)"
"163179240248975360";"Buenafuente";"2012-01-28 09:38:57";"es";"Buenos días gente! A pesar de todo ...."
"163189976270520320";"LosadaPescador";"2012-01-28 10:21:36";"es";"770.000 personas eligieron ayer el @TelediarioInter 20:30 para informarse. Gracias x vuestra confianza. Enhorabuena equipo!!!!"
"163205412940808192";"pedroj_ramirez";"2012-01-28 11:22:57";"es";"Contacta con @clienteorbyt y te lo arreglan ""@pipipaulis: @pedroj_ramirez ¿Todavía se puede conseguir un ipad suscribiéndose a Orbyt?"""
"163210978090164224";"GUTY14HAZ";"2012-01-28 11:45:04";"es";"Buenos días desde Milán,feliz sábado para todos twitteros ."
"163214450411847680";"SSantiagosegura";"2012-01-28 11:58:52";"es";"Mi calefacción se ha tomado en serio lo de #TwitterBlackout y se niega a funcionar...#siempreenfindesemana#siemprecuandollegalaoladefrio"
"163225873015767040";"javiersolana";"2012-01-28 12:44:15";"es";"Demasiados Consejos Europeos ""históricos"".Este lunes mejor que lo sea menos y resuelva unas cuantas cosas de verdad.De acuerdo con Felipe"
"163234027204124674";"alfonsomerlos";"2012-01-28 13:16:39";"es";"Rematado para @Semanaldigital ""Políticos, sí; gamberretes y pandilleros, no"" #EREs #Andalucía @PSOE #Griñán"
"163244927487188993";"JuanMoscosodelP";"2012-01-28 13:59:58";"es";"Historia y futuro, mucho futuro, hoy con @_Rubalcaba_ @mariagv @patxilopez Micaela y Felipe, vamos a ser muy pronto alternativa"
"163246848851718145";"PaulaVazquezTV";"2012-01-28 14:07:37";"es";"Frio pero precioso! Eso si, nos hemos dejado el alma para subir hasta el castillo de Heidelberg ! http://t.co/qpQA9N3f"
"163253267474825216";"lazaroelmundo";"2012-01-28 14:33:06";"es";"Semana dura para la policía nacional, udyco de sevilla, tres agentes en Coruña, el ex dao..."
"163257809813778432";"Cepeda";"2012-01-28 14:51:09";"es";"Mejorate! Te hemos echado de menos! ;-) RT @maribelsm: no he podido ir x.salud...pero estoy con vosotros!! @_Rubalcaba_ @mariagv @patxilopez"
"163262706407841793";"ccifuentes";"2012-01-28 15:10:37";"es";"Volviendo del aeropuerto de Barajas, tras supervisar el operativo de atencion a pasajeros afectados por la suspensión de vuelos de #Spanair"
"163288872028082176";"pedroj_ramirez";"2012-01-28 16:54:35";"es";"Bienvenido a Orbyt ""@23memento: @pedroj_ramirez al final me has convencido .... ya tengo mi iPad 2 con la ayuda de K-tuin Barcelona !!!"""
"163299547643248642";"Carlos_Latre";"2012-01-28 17:37:00";"es";"A por la segunda de #YesWeSpainISDIFFERENT  en Palma!!! Ahora, toca estirar y ensayar... http://t.co/74Yh5K3x"
"163307936700047360";"javiersolana";"2012-01-28 18:10:20";"es";"Presidente Lugo supera su cáncer, Lula todavía lucha. Tierna imagen http://t.co/SiTqNaB5"""
"163323171783720960";"pedroj_ramirez";"2012-01-28 19:10:53";"es";"Pues ánimo ""@AyOinvestments: @aitorsugar Solo da tiempo a eso y a leer Orbyt. Genial. Eso sí, cansar, cansa tela. yo me he apuntado 1 año."
"163335995327127552";"antoniosanz";"2012-01-28 20:01:50";"es";"Griñán no se puede presentar a las elecciones porque no queremos candidatos que nos mientan http://t.co/ZLdmsq6Z"
"163343417739448320";"AlejandroSanz";"2012-01-28 20:31:20";"es";"Nuestro amigo @benjagladiador fallecio el dia de hoy, llevaba tiempo luchando contra el cancer... Buen viaje amigo."
"163343670605656065";"byuste";"2012-01-28 20:32:20";"es";"Cómo capturar imágenes y convertirlas en texto http://t.co/kgBmC2b5 #herramientas"
"163361449987670016";"andresiniesta8";"2012-01-28 21:42:59";"es";"En casa con Anna preparados para ver el partido!! Mucha suerte compañeros! http://t.co/ytzFKjVK"
"163361584419307521";"anabelenroy_tve";"2012-01-28 21:43:31";"es";"La estela de Steve Jobs. En EEUU en algunos restaurantes se cambia la tradicional carta x in IPad,desde él se ve el menú y se hace el pedido"
"163368322275086336";"AlejandroSanz";"2012-01-28 22:10:17";"es";"Contadmelo despues primo. Quiero saber como les fue. Son muy buenos. RT @patapizarro: (cont) http://t.co/MorVZUxc"
"163372805918961665";"arsenioescolar";"2012-01-28 22:28:06";"es";"Un buen botijo hace buen agua. Pero un buen bolígrafo no hace buena prosa."
"163391969912037376";"AlejandroSanz";"2012-01-28 23:44:15";"es";"Os mando mucho cariño.. A mis Español@s . RT @PiliCueva_87: @AlejandroSanz hoy muchas de nosotras (cont) http://t.co/xRhBknJI"
"163392994496618497";"aarbeloa17";"2012-01-28 23:48:20";"es";"¡¡¡¡HALA MADRID!!!!"
"163393135785934849";"marodriguezb";"2012-01-28 23:48:53";"es";"Final: Villarreal 0-0 Barcelona."
"163398980812800000";"anabcrubiales";"2012-01-29 00:12:07";"es";"Cuidao las mechas rubias de Brad Pitt. Qué cosa más fea (las mechas)"
"163538597570555904";"Tonicanto1";"2012-01-29 09:26:54";"es";"MUY BUENO RT @santigonzalez10 Armas para la paz http://t.co/vfrrywVv"
"163547046186463232";"GLlamazares";"2012-01-29 10:00:29";"es";"En la cena de IU en Castrillón hablamos del ajuste y sus consecuencias de recesión y paro masivo, de la soberbia de Cascos y de la justicia"
"163567009756483584";"mariviromero";"2012-01-29 11:19:48";"es";"El Gobierno pide a #Griñán que depure responsabilidades sobre los #ERE -  http://t.co/nSqzkG4S"
"163572219719585792";"LosadaPescador";"2012-01-29 11:40:30";"es";"Pu pido ordeno investigar las supuestas torturas a etarras a pesar celos archivos judiciales. Hoy en Gaceta"
"163572357175324674";"mariviromero";"2012-01-29 11:41:03";"es";"Más de 200.000 personas siguen contagiándose de lepra cada año http://t.co/1U2tHsLk"
"163574677141331968";"teresafclt";"2012-01-29 11:50:16";"es";"La semana del Presidente | Tras el presidente http://t.co/8T5DxYoZ via @telecincoes"
"163575274540236802";"mariviromero";"2012-01-29 11:52:39";"es";"Cinco planes 'low cost' para viajar en Carnavales http://t.co/u0kkeoW6"
"163575288226254848";"PilarGGranja";"2012-01-29 11:52:42";"es";"Me cuentan q el sin gobernador del BdE mantiene amigos de la tierra con sueldos igual de espeluznantes. Buscará acomodo? @LosadaPescador"
"163575876938764289";"riverakiko";"2012-01-29 11:55:02";"es";"Hay que mandar una foto con algun disfraz gracioso. Se daran 5 entradas al primero 3 al segundo y 2 al tercero"
"163576673114132481";"Carlos_Latre";"2012-01-29 11:58:12";"es";"Esta tarde voy a ver a mi ADMIRADA Y QUERIDA Ma Teresa Campos!!;) ""Que tiempo tan feliz"" lallalalallallalraralara....;)))"
"163577306839916544";"David_Busta";"2012-01-29 12:00:43";"es";"Ayer termine tardisimo los ensayos... Todo va tomando forma! Os deseo un buen domingo!ABRAZO!;-)"
"163578334922555392";"riverakiko";"2012-01-29 12:04:49";"es";"Y el tercer premio ganador de  2 entradas es para este disfraz de @juniornoriega http://t.co/dy7NggIw"
"163581468243804160";"riverakiko";"2012-01-29 12:17:15";"es";"Los ganadores mandar vuestros nombres a eventosriver84@hotmail.es"
"163581794288013313";"riverakiko";"2012-01-29 12:18:34";"es";"Aqui os dejo el flyer donde pone donde se puede comprar entradas!!!!!! http://t.co/MFgHvLXw"
"163590191385292800";"Jocoserio";"2012-01-29 12:51:55";"es";"Interesantes las claves q da El Pais sobre la interaccion Roures,Barroso y la campaña de Chacón.A Prisa le preocupa q pierda Rubalcaba..."
"163592027693518849";"javiersolana";"2012-01-29 12:59:13";"es";"@sevillajordi de acuerdo.Indignante!!"
"163595190068711424";"_Rubalcaba_";"2012-01-29 13:11:47";"es";"Felipe González: ""Alfredo, creo en ti antes, durante, y después de la campaña electoral"" #38Congreso"
"163609880752701440";"anapastor_tve";"2012-01-29 14:10:09";"es";"Espectacular el repor de @missylolahuetem . Partos y embarazadas según el continente donde hayas nacido. http://t.co/uOkTBDHr"
"163612039808425984";"jesusmarana";"2012-01-29 14:18:44";"es";"""Servicio público, interés privado"". Post en 'Buzón de voz'. http://t.co/nuHHyK5Q"
"163612513680891906";"Enric_Hernandez";"2012-01-29 14:20:37";"es";"""La libertad, mal negocio"", el epílogo de #ePeriódico sobre la #TwitterCensura. http://t.co/6NGTkKXh"
"163618442778386432";"sevillajordi";"2012-01-29 14:44:11";"es";"RT @PwC_Spain: Carlos Mas desgrana los hitos más importantes del informe #CEOs para España http://t.co/OBjqLPgc"
"163631351508115457";"jesusmarana";"2012-01-29 15:35:28";"es";"En el PSOE y en 'El País' hay gente muy nerviosa con las primarias. No se explica si no un ataque tan vergonzoso de fuentes ""anónimas""."
"163647595632263169";"alfonsomerlos";"2012-01-29 16:40:01";"es";"Mañana en @13tv_AlDia testimonios d altísimo valor para entender el Caso #Campeón y el Caso #Garzón .A Blanco y el @PSOE le gustarán poquito"
"163653002266296321";"mariviromero";"2012-01-29 17:01:30";"es";"No se puede ser mas zalamero , no http://t.co/KzqsgOR9"
"163654008014241792";"_Rubalcaba_";"2012-01-29 17:05:30";"es";"Mucha actividad este domingo.La candidatura con Trinidad Jiménez de portavoz ha analizado la cumbre europea de mañana. http://t.co/30kKOvLj"
"163658996752990208";"MACEMUOR";"2012-01-29 17:25:20";"es";"Bueno, toca trabajar un poco. Hasta luego."
"163683144053174272";"Jocoserio";"2012-01-29 19:01:17";"es";"Esperamos ver en q se concreta la reforma sobre el tema d aborto q ha anunciado Ruiz Gallardon.Hay q derogar la actual para empezar a hablar"
"163683772116631552";"AlejandroSanz";"2012-01-29 19:03:47";"es";"Anoche reice las letras de tres canciones por completo. Ahora ire a ver que hice. Jeje #intrigado"
"163698638789414912";"pedroj_ramirez";"2012-01-29 20:02:51";"es";"Entra en orbyt.es. Si tienes dudas consulta a @clienteorbyt .""@jutre95: @pedroj_ ¿Dónde se pueden ver las ofertas existentes?.Gracias."""
"163702769138675712";"David_Busta";"2012-01-29 20:19:16";"es";"Esta Tia es una maquina!!! Jajaja para que os riáis un poco!;-) http://t.co/kI9CrvAE"
"163708346199842816";"mariviromero";"2012-01-29 20:41:25";"es";"La trama del @psoeandalucia. Cuando se diseña la corrupcion desde el gobierno http://t.co/Rv5hjDY7"
"163713103916314624";"paurubio";"2012-01-29 21:00:20";"es";"Hola! Buenos dias! D camino a la filmacion d el nuevo videoclip! #mevoy #Brava @espinozaoficial @paurubio"
"163713113974243329";"arsenioescolar";"2012-01-29 21:00:22";"es";"Sarkozy cuenta en directo en la tele a 4 periodistas (que le preguntan) su subida de impuestos y otros recortes. Igualito que Rajoy"
"163722752681967617";"Carlos_Latre";"2012-01-29 21:38:40";"es";"Q bien me lo he pasado con los amigos de @QTTF !!;) GRACIAS!! Y me ha encantado ver a @CarmeChaparro (guapa!) Y GRACIAS por vuestros twits!!"
"163726523600347137";"SSantiagosegura";"2012-01-29 21:53:40";"es";"La casa donde nací en Carabanchel, era mas pequeña...#Jackysugemela pedazo de trailer http://t.co/RnRpHabo"
"163727227446505472";"AlejandroSanz";"2012-01-29 21:56:27";"es";"La vi ;) ""viva la pepi"" to el arte. RT @soytriana: @AlejandroSanz mírate la chirigota del selu, genial http://t.co/3CvkNSXu"
"163728527299063808";"estherpalomera";"2012-01-29 22:01:37";"es";"Grande @EduMadina con esa foto de la ultima cena... En ferraz"
"163730771385921536";"GFVara";"2012-01-29 22:10:32";"es";"Juan Carlos Rz Ibarra ni yo somos muñecos de feria entre nosotros.Seguiré comprando El País pero le pido que no me utilice con mentiras."
"163734270442082306";"jesusmarana";"2012-01-29 22:24:26";"es";"#quéhagoconmidinero ¡Ojalá fuera contagiosa la lucidez de José Luis Sampedro! (Denunciando la estrategia del miedo). #Salvados"
"163736494366924801";"javiersolana";"2012-01-29 22:33:16";"es";"@Menttegatoo me preocupe muchisimo como te puedes imaginar.Muchos lo hacen.Pero creo qu los temas europeos e internacionales lo son tambien."
"163741784860659712";"AlejandroSanz";"2012-01-29 22:54:18";"es";"RT @Erikaguerradiaz: RT @AlejandroSanz Hagamos TT #NoMaltratoInfantil por todos los niños que sufren!!"
"163742324092964864";"AlejandroSanz";"2012-01-29 22:56:26";"es";"Pues felicidades amigo, se les veia felices. Mis respetos. RT @riegom: @AlejandroSanz fue una (cont) http://t.co/qFIF68r8"
"163743492936437763";"mariviromero";"2012-01-29 23:01:05";"es";"Echad un vistazo a esta foto: http://t.co/LUWLLzc0 en Patrimonio Mundial http://t.co/dl1y9sBo."
"163744515058966528";"AlejandroSanz";"2012-01-29 23:05:09";"es";"Felicidades cracks. RT @AF_elx: ""@AlejandroSanz: Que bonita inciativa la de Help-portrait con el (cont) http://t.co/yPcl2ePE"
"163746799935426561";"sanchez_sonia";"2012-01-29 23:14:14";"es";"Genial RT @fanetin Entrevista a Sarkozy. Francia subirá el I.V.A. Allí deben de haber sido ya las elecciones andaluzas"
"163747234905735171";"julia_otero";"2012-01-29 23:15:57";"es";"En un pueblo de Valencia agreden a periodistas por grabar tradición de lanzar ratas http://t.co/0UeJK8FA . (via @JaviCebrian_ )"
"163750758578262018";"AlejandroSanz";"2012-01-29 23:29:57";"es";"http://t.co/u8KqXfAM RT @alfonsosillero: @raquelperera @AlejandroSanz  #lachirigotadelsherif el (cont) http://t.co/KgP33fJk"
"163760722243887104";"julia_otero";"2012-01-30 00:09:33";"es";"No me gusta el artículo de @el_pais contra Carme Chacón. Dar patadas a Barroso en el trasero de Chacón es venganza, no información. #feofeo"
"163760763142541313";"AlexdelaIglesia";"2012-01-30 00:09:43";"es";"Cansancio, cuando alguien te dice algo que oíste y respondiste hace año y medio."
"163760772818800641";"rafam_simancas";"2012-01-30 00:09:45";"es";"""@quediario: Adelanto de la portada del diario Qué! del lunes 30 de enero http://t.co/Uep0MfNO"""
"163765344735997952";"germanyanke";"2012-01-30 00:27:55";"es";"Hasta mañana a todos... o hasta dentro de unas horas más bien."
"163772828582297601";"paurubio";"2012-01-30 00:57:39";"es";"RT @miabuelasabia: Haz tu vida como hacen los pulmones, quédate con lo bueno y dejar ir lo que no es necesario."
"163800539795165185";"paurubio";"2012-01-30 02:47:46";"es";"Aqui en la filmacion del videoclip #mevoy #Brava @EspinozaOficial  http://t.co/mM92QDup"
"163840957425520641";"anapastor_tve";"2012-01-30 05:28:22";"es";"Empieza la semana... Y qué semana!! Buenos días!!!!"
"163868030663786496";"sevillajordi";"2012-01-30 07:15:57";"es";"Por cierto, la última vez q en España se bajaron cotizaciones a cambio d IVA fue en 1994(o95) con Solbes d ministro (y yo Jefe d Gabinete)."
"163882188025237504";"anabelenroy_tve";"2012-01-30 08:12:13";"es";"TEPCO confirma 14 fugas de agua de la central de Fukushima-1  / Descarta un vertido al Pacífico http://t.co/hD70aQyd"
"163885672262926336";"anabelenroy_tve";"2012-01-30 08:26:03";"es";"8 muertos y 3 heridos leves, este fin de semana en las carreteras. Uno de los fallecidos era motorista, informa Dirección General deTráfico"
"163889802578640896";"Buenafuente";"2012-01-30 08:42:28";"es";"Pues sí ...@maromikun: @Buenafuente buenos días y tómese un buen café"""
"163890210122375169";"marodriguezb";"2012-01-30 08:44:05";"es";"Creo que no machacaré a @susannagriso ahora en @EspejoPublico porque ya ha venido derrotada. ¡Pena, hombre!"
"163891620608081920";"mariviromero";"2012-01-30 08:49:41";"es";"Peque ya en el cole y a empezar ;-)) (@ Pinosol) http://t.co/N56vd1vp"
"163893178439696384";"Amartinbeaumont";"2012-01-30 08:55:53";"es";"Mi artículo en ESD: ""La cita de Camps y Rajoy y la 'mala leche' de Fabra"" http://t.co/TtVhdQPk"
"163897530302726144";"garcia_abadillo";"2012-01-30 09:13:10";"es";"B. Días. Hoy, en EM, ""5,3 millones de razones para la reforma laboral"". Trichet ya pidió a Zapatero un nuevo contrato y convenidos flexibles"
"163904436056489984";"Carlos_Latre";"2012-01-30 09:40:37";"es";"Felicidades a los q hoy cumplen años, q veo sois muchos!!;) y felicidades también al Principe Felipe, q cumple 44(creo)"
"163905539628212224";"_Rubalcaba_";"2012-01-30 09:45:00";"es";"Comienza la entrevista en Los Desayunos de TVE"
"163909506252812288";"PauladeLasHeras";"2012-01-30 10:00:46";"es";"Rubalcaba dice q en la cena se sentó ""como siempre"", con Ares a un lado y Bernarda al otro. ¿Como siempre no es con Chacón al otro?"
"163910570511319040";"SerranoAlfonso";"2012-01-30 10:04:59";"es";"#vayaCiscoTienen RT @ElenaValenciano: Hoy afirmo que el equipo de Rubalcaba no tiene nada que ver cn la información de ayer de ElPais."
"163913698820366336";"anai_martin";"2012-01-30 10:17:25";"es";"Qué guasa tiene RT @blogsdepolitica: . @_Rubalcaba_ :""yo no veo guerra sucia"" a pregunta d Escolar @anapastor_tve"
"163916294075334656";"carlosecue";"2012-01-30 10:27:44";"es";"Esas empresas ""modelo""? RT @m__jimenez: Google, Apple y Microsoft pagan impuestos mínimos fuera de EE UU http://t.co/zEjXMnof vía @el_pais"
"163924967120044033";"ristomejide";"2012-01-30 11:02:12";"es";"Leyendo sobre la gestión de Spanair descubres que los verdaderamente retrasados no eran sus vuelos."
"163926978590810113";"davidbisbal";"2012-01-30 11:10:11";"es";"Buenos días desde Puerto Rico, hoy empezamos a trabajar muy temprano.saludos."
"163931180339707904";"davidbisbal";"2012-01-30 11:26:53";"es";"De camino a La x radio"
"163931438050316288";"anabelenroy_tve";"2012-01-30 11:27:55";"es";"¡¡¡ como no!!!! China aplaude la medida de Twitter de censurar determinados mensajes http://t.co/3pHD8FPR"
"163932138901741568";"alfonsomerlos";"2012-01-30 11:30:42";"es";"Mi columna hoy en @Semanaldigital  ""Políticos, sí; pandilleros, no"" #Andalucía necesita una regeneración commo el comer http://t.co/ldaP816H"
"163932839694442496";"AlexdelaIglesia";"2012-01-30 11:33:29";"es";"Buenaaas."
"163934532595224577";"javiersolana";"2012-01-30 11:40:12";"es";"Creo que hoy es el Cosejo Europeo numero 17 o 18 en dos años. Lo normal es que hubiera dos o tres al año.que tiempos aquellos!!"
"163943885524058113";"matrujil";"2012-01-30 12:17:22";"es";"Muy bueno! Como siempre ""Se requieren cambios más profundos en la socialdemocracia ...  http://t.co/7melmpLU via @el_plural"""
"163944806622568448";"anapastor_tve";"2012-01-30 12:21:02";"es";"La quiero, la admiro y me encanta discutir con ella. Felicidades @estherpalomera !!!"
"163945083337584640";"sanchezcastejon";"2012-01-30 12:22:08";"es";"Recuperar la confianza http://t.co/zbhIQvFX via @el_plural"
"163945463828066304";"matrujil";"2012-01-30 12:23:39";"es";"http://t.co/Hv2STqjX » Lo nunca visto http://t.co/INJfpAef via @iescolar"
"163949424077324288";"estherpalomera";"2012-01-30 12:39:23";"es";"Muy recomendable http://t.co/5P1HJf8X. Xa @Jiwert"
"163956890395619328";"Tonicanto1";"2012-01-30 13:09:03";"es";"Se sortean huertos de ocio en Massamagrell http://t.co/wMmiqSKh"
"163957562990006272";"Carlos_Latre";"2012-01-30 13:11:44";"es";"A por Rafa Nadal VS Djokovic http://t.co/Mab8LH2o"
"163959403328970754";"Joss682008";"2012-01-30 13:19:02";"es";"Cospedal vuelve a pdir explicaciones a Chacon y Rubalcaba por el caso de los ERES el dia que se convocan las elecciones andaluzas."
"163960080801333249";"mgilguerrero";"2012-01-30 13:21:44";"es";"Rajoy acaba de negar que la Comisión le haya apremiado a presentar los presupuestos. Barroso, preguntado al respecto, ha eludido responder"
"163965328148279296";"mgilguerrero";"2012-01-30 13:42:35";"es";"Barroso ha dejado la puerta abierta a una renegociación de la cífra de déficit del 4,4 para este año en el Ecofin"
"163969111070752768";"PauladeLasHeras";"2012-01-30 13:57:37";"es";"Soy cabezota. Efectivamente, entre Ares y Bernarda Jiménez es ""como siempre"". La prueba: http://t.co/MeM99LvD cc @aaroncanomon ;-)"
"163977309307674624";"teresafclt";"2012-01-30 14:30:11";"es";"Durao Barroso pide a Raoy que explique cuanto antes de forma detallada sus reformas y que añada un calendario"
"163995651456245760";"mariviromero";"2012-01-30 15:43:04";"es";"La Junta de Andalucia hace un balance de su gestion hoy en #malaga . Solo ejecutan el 5.4% del presupuesto y se ponen un ""notable"" #tomaYA"
"164005145833766912";"byuste";"2012-01-30 16:20:48";"es";"Una consulta para @fundeu acorde a o acorde con... gracias!"
"164007156738297858";"mgilguerrero";"2012-01-30 16:28:47";"es";"En el corazon de Europa, a diferencia de España, sí dejan fumar. Cafetería del Consejo http://t.co/EcU2jcVz"
"164018920934739968";"ristomejide";"2012-01-30 17:15:32";"es";"Me parece escandaloso que el logo de Madrid 2020 sea tan parecido al original. Donde estén los cambios de cliente de toda la vida..."
"164019775998148609";"Amartinbeaumont";"2012-01-30 17:18:56";"es";"""@pedro_jose7 El Semanal Digital es de lo mejor que hay en la red para mantenerse bien informado. Felicidades."" Muchas gracias!!!!"
"164021580714885122";"paurubio";"2012-01-30 17:26:06";"es";"""Me Gustas Tanto"" de Paulina Rubio es #1 de Radio en Estados Unidos y Puerto Rico de acuerdo al (cont) http://t.co/rNdwt7B2"
"164026281162317824";"ristomejide";"2012-01-30 17:44:47";"es";"""@luiscalvo92: has leído 'Desde el otro lado del escaparate' de Toni Segarra?"" Claro. Lo mejor sobre publicidad escrito hasta la fecha."
"164026983318175744";"davidbisbal";"2012-01-30 17:47:34";"es";"Estoy en fidelity con @roquethedad!! @eric_valentin"
"164031838975827969";"iescolar";"2012-01-30 18:06:52";"es";"A Rajoy se le escapa ante un micrófono abierto que habrá una huelga general cuando se conozca su reforma laboral http://t.co/oYLVmN4k"
"164035993098395648";"iescolar";"2012-01-30 18:23:23";"es";"Cascos convoca elecciones en Asturias para el 25 de marzo, con las andaluzas. Le puede salir el tiro por la culata."
"164036605429026819";"paurubio";"2012-01-30 18:25:49";"es";"Aqui les mando mi mejor sonrisa! Para empezar una super semana! #1billboards #megustastanto  #Brava y llegamos a la cima! Gracias a todos!"
"164039565806546944";"mariviromero";"2012-01-30 18:37:34";"es";"Eso es! RT @Rovillegasb: @mariviromero desde luego que para una vez que los medios nacionales nos iban a hacer caso ""en exclusiva""..."
"164043871058264064";"SalomeGa";"2012-01-30 18:54:41";"es";"RT @EduMadina: ¿Elecciones en Asturias el 25 de marzo? Sí... y el PSOE allí con esos pelos! Repetirá jugada el candidato socialista?"
"164044830748577792";"FedericoQuevedo";"2012-01-30 18:58:30";"es";"@SalomeGa @tdtarde Mira q lo he preguntado por aquí,y todos me han dicho que con 'n' #tengounadudaynadiemeayuda"
"164045826807697410";"Crisgallar";"2012-01-30 19:02:27";"es";"Tres ministros, el presidente del Congreso y toda la ""crem"" judicial en la toma de posesión de Torres-Dulce http://t.co/FKqTDIAe Y tb Garci"
"164047080279638017";"CarmeChaparro";"2012-01-30 19:07:26";"es";"Cuánto les van a costar a los asturianos las elecciones que su presidente ha convocado tan sólo un año después de las últimas??"
"164054980507086848";"mdcospedal";"2012-01-30 19:38:50";"es";"RT @ChuleCamano: @mdcospedal charlando con el futbolista Fernando Morientes en #Guadalajara, Gala del Deporte #CLM http://t.co/WUtoDoCx"
"164055424025366528";"FedericoQuevedo";"2012-01-30 19:40:35";"es";"buena reflexión: RT ""@peponmor: .@FedericoQuevedo ¿y que queria Cascos? ¿que el PP en pleno se bajara los pantalones ante él?"""
"164056821278064640";"javierarenas_pp";"2012-01-30 19:46:08";"es";"Deseo que llegue el final del terrorismo. Defiendo la libertad sin plazos, que los terroristas se disuelvan y pidan perdón a las víctimas"
"164060503533031424";"garcia_abadillo";"2012-01-30 20:00:46";"es";"Lo que le faltaba al logotipo de Madrid 2020. Una empresa de juguetes gays acusa a sus creadores de plagio. http://t.co/2EqkP9xq"
"164061508253392898";"javierarenas_pp";"2012-01-30 20:04:46";"es";"El presidente del Gobierno, @marianorajoy, ha acertado de pleno al nombrar ministro del Interior a Jorge Fernández Díaz"
"164063628209823744";"LosadaPescador";"2012-01-30 20:13:11";"es";"Hemos hablado con Pío García Escudero y con Pons sobre Cascos y cumbre europea. @TelediarioInter 20:30"
"164069835767156737";"GFVara";"2012-01-30 20:37:51";"es";"Con el PSOE Extremadura formaba parte de la candidatura olímpica. Con el PP se acabó. Como la prioridad del AVE, los vuelos, las energías..."
"164078102140559362";"JuanraLucas";"2012-01-30 21:10:42";"es";"Una segunda oportunidad se tiene pocas veces.  Asturias: RT @__Sobe__: No vale quedarse en casa el 25M."
"164089592004362240";"mgilguerrero";"2012-01-30 21:56:22";"es";"Nada, seguimos sin noticias de Rajopy. Y, efectivamente, Chequia dice NO al Pacto Fiscal"
"164093407365578752";"MACEMUOR";"2012-01-30 22:11:31";"es";"Pues el logo de #Madrid2020 no me gusta... Tanto arco iris me recuerda a Curro, el de la #Expo92, aún siendo éste último aún peor."
"164095958731337728";"PilarGGranja";"2012-01-30 22:21:39";"es";"De verdad necesitamos un grupo de expertos europeos para luchar contra elparo juvenil? Hay un virus contra el sentido común en el mundo!"
"164096942220124161";"PilarGGranja";"2012-01-30 22:25:34";"es";"Camps x primera vez en un plató tras ser declarado inocente #campsgatoalagua"
"164097460971634688";"iescolar";"2012-01-30 22:27:38";"es";"La mejor viñeta sobre la sentencia de Camps, por Manel Fontdevila http://t.co/q7c6SrBo"
"164108653811609600";"mgilguerrero";"2012-01-30 23:12:06";"es";"Rajoy sobre Cascos: ""Los gobernantes debemos de trabajar duro y bien para resolver los problemas"""
"164115029304672258";"David_Busta";"2012-01-30 23:37:26";"es";"Auditorio de León, a las 21:00 este viernes!"
"164115960058482688";"David_Busta";"2012-01-30 23:41:08";"es";"Hasta mañana! Buenas noches!MUAC!"
"164116214241689603";"PaulaVazquezTV";"2012-01-30 23:42:09";"es";"Día de pruebas de vestuario y risas! Y aunque el día comenzó gris, al final se llenó de colores! #menosmal !!!! Que descanséis bien."
"164116585152385024";"fjavierbosque";"2012-01-30 23:43:37";"es";"#Rajoy admite que ha pensado que los sindicatos pueden convocar una huelga por la reforma laboral, ""seria un irresponsable si no lo hiciera"""
"164117165648265216";"David_Busta";"2012-01-30 23:45:56";"es";"Es espectacular, tanto tiempo preparando cada detalle, y por fin lo podréis escuchar, ver y sentir..."
"164117633371865088";"David_Busta";"2012-01-30 23:47:47";"es";"Y yo con la misma o mas ilusion... Cada proyecto,para mi es volver a empezar... Gracias!"
"164118123048472576";"mariviromero";"2012-01-30 23:49:44";"es";"Acabo de estar con los padres de 22 jóvenes con discapacidad. Estan en un taller de empleo y la Junta les debe 126.000 e @reciomanolo"
"164119455138447361";"mariviromero";"2012-01-30 23:55:01";"es";". @reciomanolo por que debe usted 126.000 e a este taller de empleo ? Donde esta ese dinero se las personas con discapacidad?"
"164120789610790912";"AlejandroSanz";"2012-01-31 00:00:20";"es";"Venga, animaos. RT @julietajuan1: Os animo a votar a mi amigo @paugasol y al resto de españoles (cont) http://t.co/p5aNwL5U"
"164121256365531137";"cayo_lara";"2012-01-31 00:02:11";"es";"Hora de retirada. Saludos"
"164122589227253761";"shakira";"2012-01-31 00:07:29";"es";"No se pierdan el vídeo de Shakira interpretando su hit ""Je L'Aime à Mourir"" en los premios NRJ http://t.co/6UePyjUC  ShakiraHQ"
"164141803526819841";"AlejandroSanz";"2012-01-31 01:23:50";"es";"Saudade do Brasil. RT @SoniaRLM: @AlejandroSanz Hoy es el día de la saudades en Brasil y estamos (cont) http://t.co/g9RB1ksy"
"164204010251886592";"anapastor_tve";"2012-01-31 05:31:01";"es";"-3 grados!!!! Quién dijo miedo??? Buenos días!"
"164215062884659200";"mjguemes";"2012-01-31 06:14:56";"es";"""La inspiración probablemente es el deseo de hacer algo, la curiosidad y el miedo a no saberlo hacer"" http://t.co/PW93Vx3P"
"164225706597953537";"anabelenroy_tve";"2012-01-31 06:57:14";"es";"El CE aprueba pacto fiscal y fondo rescate permanente. Además,acuerda usar fondos comunitarios para apoyar a Pymes y fomentar empleo juvenil"
